node_key,level1_id
CANONICAL_ENTITY:JULIUS_NYERERE,8
CANONICAL_ENTITY:JULIUS_RAAB,3
CANONICAL_ENTITY:KABALO,0
CANONICAL_ENTITY:KABUL,7
CANONICAL_ENTITY:KACHIN,2
CANONICAL_ENTITY:KAHAMA,8
CANONICAL_ENTITY:KAKWANGA,3
CANONICAL_ENTITY:KALONJI,1
CANONICAL_ENTITY:KAMCHATKA_PENINSULA,0
CANONICAL_ENTITY:KAMINA,1
CANONICAL_ENTITY:KAMINA_AIR_BASE,1
CANONICAL_ENTITY:KAMITATU,1
CANONICAL_ENTITY:KAPUSTIN_YAR_MISSILE_TEST_RANGE,4
CANONICAL_ENTITY:KARACHI,7
CANONICAL_ENTITY:KARAKORAM_MOUNTAIN_RANGE,3
CANONICAL_ENTITY:KARAMANLIS_GOVERNMENT,4
CANONICAL_ENTITY:KARBALA,3
CANONICAL_ENTITY:KAREN,2
CANONICAL_ENTITY:KASAI_PROVINCE,1
CANONICAL_ENTITY:KASAVUBU,1
CANONICAL_ENTITY:KASAVUBU_MOBUTU_GOVERNMENT,9
CANONICAL_ENTITY:KASHMIR,2
CANONICAL_ENTITY:KATANGA,1
CANONICAL_ENTITY:KATANGA_REGIME,1
CANONICAL_ENTITY:KATMANDU,6
CANONICAL_ENTITY:KAZAKHSTAN,2
CANONICAL_ENTITY:KAZAKH_REPUBLIC,5
CANONICAL_ENTITY:KEITA,2
CANONICAL_ENTITY:KENNEDY_ADMINISTRATION,0
CANONICAL_ENTITY:KENYA,1
CANONICAL_ENTITY:KENYA_AFRICAN_DEMOCRATIC_UNION,8
CANONICAL_ENTITY:KENYA_AFRICAN_NATIONAL_UNION,8
CANONICAL_ENTITY:KEP_AIRFIELD,1
CANONICAL_ENTITY:KHAMSOUK_KEOLA,0
CANONICAL_ENTITY:KHAM_KONG,0
CANONICAL_ENTITY:KHARKOV,2
CANONICAL_ENTITY:KHARTOUM,2
CANONICAL_ENTITY:KHRUSHCHEV,2
CANONICAL_ENTITY:KIBWE,1
CANONICAL_ENTITY:KIEV,2
CANONICAL_ENTITY:KIMBA,1
CANONICAL_ENTITY:KIM_IL_SUNG,3
CANONICAL_ENTITY:KING,6
CANONICAL_ENTITY:KING_BAUDOUIN,3
CANONICAL_ENTITY:KING_HUSAYN,3
CANONICAL_ENTITY:KING_MAHENDRA,6
CANONICAL_ENTITY:KING_MOHAMED_V,2
CANONICAL_ENTITY:KING_MOHAMMED_V,1
CANONICAL_ENTITY:KING_OF_LAOS,2
CANONICAL_ENTITY:KING_SAUD,3
CANONICAL_ENTITY:KING_SAVANG,0
CANONICAL_ENTITY:KING_SISAVANG_VONG,0
CANONICAL_ENTITY:KIRKUK,3
CANONICAL_ENTITY:KISHI_GOVERNMENT,11
CANONICAL_ENTITY:KIVU_PROVINCE,1
CANONICAL_ENTITY:KOCO_TASHKO,2
CANONICAL_ENTITY:KOIRALA,6
CANONICAL_ENTITY:KOMMUNIST,2
CANONICAL_ENTITY:KONGOLO,1
CANONICAL_ENTITY:KONG_LAP,0
CANONICAL_ENTITY:KONG_LE,0
CANONICAL_ENTITY:KONG_LE_PATHET_LAO,0
CANONICAL_ENTITY:KOSYGIN,3
CANONICAL_ENTITY:KO_CHONG_HUN,3
CANONICAL_ENTITY:KRUG,2
CANONICAL_ENTITY:KRUPP_INDUSTRIAL_ENTERPRISES,3
CANONICAL_ENTITY:KUCHUK,11
CANONICAL_ENTITY:KUMYKIN,2
CANONICAL_ENTITY:KUNMING,0
CANONICAL_ENTITY:KUWAIT,3
CANONICAL_ENTITY:KUZNETSOV,0
CANONICAL_ENTITY:KWANGTUNG,10
CANONICAL_ENTITY:KYAW_DUN,7
CANONICAL_ENTITY:K_P_S_MENON,2
CANONICAL_ENTITY:LABOR_UNION_LEADERS,6
CANONICAL_ENTITY:LAI_MING_TANG,0
CANONICAL_ENTITY:LAK_SAO,0
CANONICAL_ENTITY:LAOS,0
CANONICAL_ENTITY:LAOTIAN_ARMY,0
CANONICAL_ENTITY:LAOTIAN_GOVERNMENT,0
CANONICAL_ENTITY:LAOTIAN_MILITARY_ESTABLISHMENT,0
CANONICAL_ENTITY:LAOTIAN_NATIONAL_MILITARY_COMMITTEE,0
CANONICAL_ENTITY:LAO_GOVERNMENT,0
CANONICAL_ENTITY:LAS_VILLAS_PROVINCE,2
CANONICAL_ENTITY:LATIN_AMERICA,2
CANONICAL_ENTITY:LATIN_AMERICAN_NATIONS,2
CANONICAL_ENTITY:LA_PAZ,6
CANONICAL_ENTITY:LEAGUE_OF_RED_CROSS_SOCIETIES,1
CANONICAL_ENTITY:LEBANESE_AUTHORITIES,3
CANONICAL_ENTITY:LEBANON,3
CANONICAL_ENTITY:LENINGRAD,2
CANONICAL_ENTITY:LEONID_SEDOV,2
CANONICAL_ENTITY:LEOPOLDVILLE,1
CANONICAL_ENTITY:LEOPOLDVILLE_GOVERNMENT,1
CANONICAL_ENTITY:LEOPOLDVILLE_GROUP,2
CANONICAL_ENTITY:LEOPOLDVILLE_PROVINCE,1
CANONICAL_ENTITY:LEOPOLDVILLE_REGIME,1
CANONICAL_ENTITY:LE_DUAN,4
CANONICAL_ENTITY:LIBERALS,6
CANONICAL_ENTITY:LIBERAL_DEMOCRATIC_PARTY,4
CANONICAL_ENTITY:LIBERAL_DEMOCRATIC_PARTY_LDP,4
CANONICAL_ENTITY:LIBERAL_PARTY,5
CANONICAL_ENTITY:LIBERATION_ARMY_OF_SOUTH_VIETNAM,5
CANONICAL_ENTITY:LIBERIA,1
CANONICAL_ENTITY:LIBYA,3
CANONICAL_ENTITY:LIEGE,3
CANONICAL_ENTITY:LIFE_ABROAD,2
CANONICAL_ENTITY:LIRI_BELISHOVA,2
CANONICAL_ENTITY:LISBON,4
CANONICAL_ENTITY:LIU_SHAO_CHI,1
CANONICAL_ENTITY:LOBITO,0
CANONICAL_ENTITY:LOCKHEED,7
CANONICAL_ENTITY:LONDON,3
CANONICAL_ENTITY:LOUIS_JOXE,7
CANONICAL_ENTITY:LOWER_CONGO,1
CANONICAL_ENTITY:LT_COL_BUSIRI,0
CANONICAL_ENTITY:LUALABA,4
CANONICAL_ENTITY:LUANDA,4
CANONICAL_ENTITY:LUANG_PRABANG,0
CANONICAL_ENTITY:LUCIO_LARA,4
CANONICAL_ENTITY:LULUABOURG,1
CANONICAL_ENTITY:LUMUMBA,1
CANONICAL_ENTITY:LUMUMBA_COMMAND,1
CANONICAL_ENTITY:LUMUMBA_REGIME,5
CANONICAL_ENTITY:LUMUMBA_SUPPORTERS,1
CANONICAL_ENTITY:LUMUMBIST_FORCES,1
CANONICAL_ENTITY:LUNS,5
CANONICAL_ENTITY:LUXEMBOURG,5
CANONICAL_ENTITY:LU_TING_YI,0
CANONICAL_ENTITY:MACLEOD,8
CANONICAL_ENTITY:MAJALLI,3
CANONICAL_ENTITY:MAJLIS,2
CANONICAL_ENTITY:MAJOR_GENERAL_AKASH_ZABIN,8
CANONICAL_ENTITY:MAJOR_GENERAL_HASAN_BASHIR_NASR,5
CANONICAL_ENTITY:MAKARIOS,11
CANONICAL_ENTITY:MAKKI_ABBAS,0
CANONICAL_ENTITY:MALAYA,0
CANONICAL_ENTITY:MALAYAN_PRIME_MINISTER_RAHMAN,0
CANONICAL_ENTITY:MALI,1
CANONICAL_ENTITY:MANONO,1
CANONICAL_ENTITY:MANUEL_GOMES_DE_ARAUJO,4
CANONICAL_ENTITY:MANZIKALA,1
CANONICAL_ENTITY:MAPAI,5
CANONICAL_ENTITY:MAPAM,5
CANONICAL_ENTITY:MARCELLO_CAETANO,4
CANONICAL_ENTITY:MARCENIO_CAETANO,2
CANONICAL_ENTITY:MARIANI,2
CANONICAL_ENTITY:MARIO_MENDEZ_MONTENEGRO,7
CANONICAL_ENTITY:MARIO_SILVA,4
CANONICAL_ENTITY:MARSHAL_ALPHONSE_JUIN,7
CANONICAL_ENTITY:MARSHAL_CRAVEIRO_LOPES,4
CANONICAL_ENTITY:MASMOUDI,2
CANONICAL_ENTITY:MASSA,1
CANONICAL_ENTITY:MATADI,0
CANONICAL_ENTITY:MATHIAS,4
CANONICAL_ENTITY:MAYOR_BRANDT,4
CANONICAL_ENTITY:MBOYA,8
CANONICAL_ENTITY:MCCLOY,2
CANONICAL_ENTITY:MCKEOWN,1
CANONICAL_ENTITY:MEHMET_SHEHU,2
CANONICAL_ENTITY:MEKONG_RIVER,0
CANONICAL_ENTITY:MENDERES,7
CANONICAL_ENTITY:MENGHISTU_NEWAY,3
CANONICAL_ENTITY:MENSHIKOV,1
CANONICAL_ENTITY:MEO_GUERRILLAS,0
CANONICAL_ENTITY:MEO_TRIBESMEN,0
CANONICAL_ENTITY:MESSALI_HADJ,0
CANONICAL_ENTITY:MEXICAN_AMBASSADOR,2
CANONICAL_ENTITY:MEXICAN_FOREIGN_MINISTER_TELLO,10
CANONICAL_ENTITY:MICHEL_AFLAQ,3
CANONICAL_ENTITY:MIDDLE_EAST,2
CANONICAL_ENTITY:MIKHAIL_SUSLOV,2
CANONICAL_ENTITY:MILITARY,4
CANONICAL_ENTITY:MILITARY_CIVILIAN_JUNTA,3
CANONICAL_ENTITY:MILITARY_GOVERNOR_ABDI,3
CANONICAL_ENTITY:MINE_CORPORATION_OF_BOLIVIA_COMIBOL,6
CANONICAL_ENTITY:MINISTRY_OF_AGRICULTURE,2
CANONICAL_ENTITY:MINISTRY_OF_DEFENSE,8
CANONICAL_ENTITY:MIRANDA_LUPONE,8
CANONICAL_ENTITY:MOBUTU,1
CANONICAL_ENTITY:MOBUTU_REGIME,1
CANONICAL_ENTITY:MODIBO_KEITA,9
CANONICAL_ENTITY:MOGADISCIO,1
CANONICAL_ENTITY:MOHAMMED_BEN_BELLA,5
CANONICAL_ENTITY:MOKADDEM,3
CANONICAL_ENTITY:MONARCHISTS,6
CANONICAL_ENTITY:MONGOLIA,2
CANONICAL_ENTITY:MONG_PA_LIAO,0
CANONICAL_ENTITY:MONIZ,4
CANONICAL_ENTITY:MONS,3
CANONICAL_ENTITY:MONSIGNOR_MANUEL_MENDES_DAS_NEVES,4
CANONICAL_ENTITY:MOROCCANS,1
CANONICAL_ENTITY:MOROCCAN_GOVERNMENT,1
CANONICAL_ENTITY:MOROCCO,2
CANONICAL_ENTITY:MOSCOW,0
CANONICAL_ENTITY:MOSUL,3
CANONICAL_ENTITY:MOVEMENT_OF_THE_PEOPLE_FOR_THE_LIBERATION_OF_ANGOLA,4
CANONICAL_ENTITY:MRS_BANDARANAIKE,2
CANONICAL_ENTITY:MUHAMMED_BEN_UTHMAN,3
CANONICAL_ENTITY:MULLAH_MUSTAFA_AL_BARZANI,3
CANONICAL_ENTITY:MUNONGO,1
CANONICAL_ENTITY:MUNOZ_GRANDES,4
CANONICAL_ENTITY:MUONG_KASSY,0
CANONICAL_ENTITY:MUONG_SAI,0
CANONICAL_ENTITY:MUONG_SOUI,0
CANONICAL_ENTITY:M_A_SUSLOV,2
CANONICAL_ENTITY:NAJAF,3
CANONICAL_ENTITY:NAMTHA_PROVINCE,0
CANONICAL_ENTITY:NAM_BAC,0
CANONICAL_ENTITY:NASIR,3
CANONICAL_ENTITY:NATIONALIST_CHINA,2
CANONICAL_ENTITY:NATIONALIST_IRREGULARS,0
CANONICAL_ENTITY:NATIONALIST_REVOLUTIONARY_MOVEMENT_MNR,9
CANONICAL_ENTITY:NATIONAL_ASSEMBLY,0
CANONICAL_ENTITY:NATIONAL_DEFENSE_COMMITTEE_OF_THE_AUSTRIAN_PARLIAMENT,3
CANONICAL_ENTITY:NATIONAL_FRONT,0
CANONICAL_ENTITY:NATIONAL_FRONT_COALITION_GOVERNMENT,2
CANONICAL_ENTITY:NATIONAL_INDICATIONS_CENTER,6
CANONICAL_ENTITY:NATIONAL_LIBERATION_FRONT,5
CANONICAL_ENTITY:NATIONAL_SECURITY_AGENCY,6
CANONICAL_ENTITY:NATIONAL_UNION,4
CANONICAL_ENTITY:NATIONAL_VOICE_OF_IRAN,3
CANONICAL_ENTITY:NATO,7
CANONICAL_ENTITY:NEHRU,6
CANONICAL_ENTITY:NENNI,6
CANONICAL_ENTITY:NENNI_SOCIALISTS,6
CANONICAL_ENTITY:NEO_LAO_HAK_SAT_NLHS,0
CANONICAL_ENTITY:NEPAL,6
CANONICAL_ENTITY:NEPALI_COMMUNIST_PARTY,6
CANONICAL_ENTITY:NEPALI_CONGRESS,6
CANONICAL_ENTITY:NETHERLANDS,3
CANONICAL_ENTITY:NETHERLANDS_NEW_GUINEA,0
CANONICAL_ENTITY:NEW_CHINA_NEWS_AGENCY,0
CANONICAL_ENTITY:NEW_DELHI,6
CANONICAL_ENTITY:NEW_LANDS_REGIONS_OF_SIBERIA,2
CANONICAL_ENTITY:NEW_TURKEY_PARTY,7
CANONICAL_ENTITY:NHOMMARAT,0
CANONICAL_ENTITY:NIGERIA,1
CANONICAL_ENTITY:NIGERIAN_CHAIRMAN_OF_THE_UN_CONCILIATION_COMMISSION,1
CANONICAL_ENTITY:NIGERIAN_PLAN,1
CANONICAL_ENTITY:NIGERIAN_POLICE,0
CANONICAL_ENTITY:NIGERIAN_TROOPS,1
CANONICAL_ENTITY:NIGERIAN_UN_UNITS,3
CANONICAL_ENTITY:NIKOLAI_BURDENKO,5
CANONICAL_ENTITY:NIKOLAY_PODGORNY,2
CANONICAL_ENTITY:NKRUMAH,1
CANONICAL_ENTITY:NORSTAD,2
CANONICAL_ENTITY:NORTHERN_RHODESIA,1
CANONICAL_ENTITY:NORTH_CAUCASUS,2
CANONICAL_ENTITY:NORTH_KOREA,3
CANONICAL_ENTITY:NORTH_VIETNAM,0
CANONICAL_ENTITY:NORTH_VIETNAMESE_IL_14,1
CANONICAL_ENTITY:NORTH_VIETNAMESE_TROOPS,1
CANONICAL_ENTITY:NURI_SAID,3
CANONICAL_ENTITY:NURI_SAID_REGIME,0
CANONICAL_ENTITY:NYASALAND,8
CANONICAL_ENTITY:OAS,8
CANONICAL_ENTITY:ODYLIA_DENYS,2
CANONICAL_ENTITY:OMSK,1
CANONICAL_ENTITY:ORGANIZATION_OF_AMERICAN_STATES,10
CANONICAL_ENTITY:ORIENTALE_PROVINCE,1
CANONICAL_ENTITY:ORIENTE_PROVINCE,2
CANONICAL_ENTITY:OSORIO,5
CANONICAL_ENTITY:OSVALDO_LOPEZ,5
CANONICAL_ENTITY:OUTER_MONGOLIA,1
CANONICAL_ENTITY:OZDILEK,7
CANONICAL_ENTITY:PAG,5
CANONICAL_ENTITY:PAKISTAN,7
CANONICAL_ENTITY:PAKISTANI_GOVERNMENT,3
CANONICAL_ENTITY:PAK_SANE,0
CANONICAL_ENTITY:PANAMA,6
CANONICAL_ENTITY:PAN_AFRICANIST_CONGRESS,5
CANONICAL_ENTITY:PAN_CYPRIAN_FEDERATION_OF_LABOR_PEO,11
CANONICAL_ENTITY:PARIS,4
CANONICAL_ENTITY:PASO,2
CANONICAL_ENTITY:PATHET_LAO,0
CANONICAL_ENTITY:PATNA,6
CANONICAL_ENTITY:PATRIOTIC_FRONT,11
CANONICAL_ENTITY:PAUL_ELY,5
CANONICAL_ENTITY:PAUL_HENRI_SPAAK,1
CANONICAL_ENTITY:PAZ_ESTENSSORO,3
CANONICAL_ENTITY:PEIPING,2
CANONICAL_ENTITY:PEIPING_PEOPLES_DAILY,0
CANONICAL_ENTITY:PEOPLES_COMMITTEE_AGAINST_REBELS_AND_COMMUNISTS,0
CANONICAL_ENTITY:PEOPLES_DAILY,0
CANONICAL_ENTITY:PERONISTAS,6
CANONICAL_ENTITY:PERONISTA_GROUPS,7
CANONICAL_ENTITY:PERU,7
CANONICAL_ENTITY:PETROPAVLOVSK,2
CANONICAL_ENTITY:PETR_ABRASIMOV,2
CANONICAL_ENTITY:PHAM_VAN_DONG,0
CANONICAL_ENTITY:PHAN_HUY_QUAT,0
CANONICAL_ENTITY:PHENG_PONGSAVAN,0
CANONICAL_ENTITY:PHILIPPINES,10
CANONICAL_ENTITY:PHILIPPINE_FOREIGN_AFFAIRS_SECRETARY_SERRANO,0
CANONICAL_ENTITY:PHNOM_PENH,0
CANONICAL_ENTITY:PHONG_SALY_PROVINCE,0
CANONICAL_ENTITY:PHOUI_SANANIKONE,0
CANONICAL_ENTITY:PHOUMI_FORCES,0
CANONICAL_ENTITY:PHOUMI_NOSAVAN,0
CANONICAL_ENTITY:PHOUMI_TROOPS,0
CANONICAL_ENTITY:PHOUMI_VONGVICHIT,0
CANONICAL_ENTITY:PHOU_KHOUN,0
CANONICAL_ENTITY:PIDE,4
CANONICAL_ENTITY:PIERRE_MULELE,1
CANONICAL_ENTITY:PKI,7
CANONICAL_ENTITY:PLAINE_DES_JARRES,0
CANONICAL_ENTITY:POLAND,2
CANONICAL_ENTITY:POLISH_BUILDERS,2
CANONICAL_ENTITY:POLISH_DELEGATION,0
CANONICAL_ENTITY:POLISH_LEADER,6
CANONICAL_ENTITY:POLISH_UN_DELEGATION,2
CANONICAL_ENTITY:PONCE_ADMINISTRATION,7
CANONICAL_ENTITY:PONDOLAND,5
CANONICAL_ENTITY:POPULAR_PARTY_FOR_NATIONAL_LIBERATION,0
CANONICAL_ENTITY:PORTUGAL,4
CANONICAL_ENTITY:PORTUGUESE_AUTHORITIES,2
CANONICAL_ENTITY:PORTUGUESE_GOVERNMENT,4
CANONICAL_ENTITY:PORTUGUESE_GUINEA,3
CANONICAL_ENTITY:PORTUGUESE_OVERSEAS_MINISTRY,1
CANONICAL_ENTITY:PRAGUE,1
CANONICAL_ENTITY:PRAJA_PARISHAD,6
CANONICAL_ENTITY:PRAVDA,2
CANONICAL_ENTITY:PREMIER_EYSKENS,3
CANONICAL_ENTITY:PREMIER_SARIT,0
CANONICAL_ENTITY:PRESIDENT_ALBERTO_LLERAS,2
CANONICAL_ENTITY:PRESIDENT_BETANCOURT,8
CANONICAL_ENTITY:PRESIDENT_DIEM,0
CANONICAL_ENTITY:PRESIDENT_DUVALIER,0
CANONICAL_ENTITY:PRESIDENT_FRONDIZI,6
CANONICAL_ENTITY:PRESIDENT_JORGE_ALESSANDRI,10
CANONICAL_ENTITY:PRESIDENT_LEMUS,3
CANONICAL_ENTITY:PRESIDENT_PAZ,9
CANONICAL_ENTITY:PRESIDENT_TOURE,9
CANONICAL_ENTITY:PRIME_MINISTER_BALEWA,4
CANONICAL_ENTITY:PRIME_MINISTER_CHANG_MYON,9
CANONICAL_ENTITY:PRIME_MINISTER_IKEDA,4
CANONICAL_ENTITY:PRIME_MINISTER_QASIM,3
CANONICAL_ENTITY:PRIME_MINISTER_SALAZAR,4
CANONICAL_ENTITY:PRIME_MINISTER_U_NU,7
CANONICAL_ENTITY:PRIME_MINISTER_VERWOERD,0
CANONICAL_ENTITY:PRINCE_SIHANOUK,0
CANONICAL_ENTITY:PRINCE_SOUPHANNOUVONG,0
CANONICAL_ENTITY:PROVISIONAL_ALGERIAN_GOVERNMENT,4
CANONICAL_ENTITY:PRO_CASTRO_ELEMENTS,8
CANONICAL_ENTITY:PUSHKIN,0
CANONICAL_ENTITY:PUSHTOONISTAN,7
CANONICAL_ENTITY:PUSHTOON_TRIBES,7
CANONICAL_ENTITY:PYONGYANG,3
CANONICAL_ENTITY:QASIM,3
CANONICAL_ENTITY:QASIM_REGIME,0
CANONICAL_ENTITY:QUINIM_PHOLSENA,0
CANONICAL_ENTITY:RAAB,3
CANONICAL_ENTITY:RADIO_CARIBE,8
CANONICAL_ENTITY:RADIO_CONAKRY,1
CANONICAL_ENTITY:RAJESHWAR_DAYAL,1
CANONICAL_ENTITY:RAMFIS_TRUJILLO,8
CANONICAL_ENTITY:RANGOON,0
CANONICAL_ENTITY:RAPACKI,3
CANONICAL_ENTITY:RAWALPINDI,7
CANONICAL_ENTITY:RED_SEA,2
CANONICAL_ENTITY:REGENERATIVE_PARTY_OF_THE_WORKING_PEOPLE_AKEL,11
CANONICAL_ENTITY:REPUBLICAN_PARTY,6
CANONICAL_ENTITY:REPUBLICAN_PEOPLES_PARTY,7
CANONICAL_ENTITY:REPUBLIC_OF_CYPRUS,2
CANONICAL_ENTITY:REPUBLIC_OF_GUINEA,3
CANONICAL_ENTITY:REPUBLIC_OF_MALI,2
CANONICAL_ENTITY:REPUBLIC_OF_THE_CONGO,0
CANONICAL_ENTITY:REPUBLIC_OF_TOGO,1
CANONICAL_ENTITY:REVOLUCION,2
CANONICAL_ENTITY:REVOLUTIONARY_PARTY_PR,7
CANONICAL_ENTITY:RIMAWI,3
CANONICAL_ENTITY:RIO_DE_JANEIRO,2
CANONICAL_ENTITY:ROBERTO_HOLDEN,4
CANONICAL_ENTITY:ROBERTS,0
CANONICAL_ENTITY:ROMAN_CATHOLIC_CHURCH,0
CANONICAL_ENTITY:ROMAN_CATHOLIC_TRADE_UNIONS_CSC,3
CANONICAL_ENTITY:ROMAN_CATHOLIC_TRADE_UNION_FEDERATION,3
CANONICAL_ENTITY:RONALD_NGALA,8
CANONICAL_ENTITY:ROYAL_MOROCCAN_ARMY,4
CANONICAL_ENTITY:RSFSR_BUREAU,2
CANONICAL_ENTITY:RUANDA_URUNDI,5
CANONICAL_ENTITY:SACEUR,5
CANONICAL_ENTITY:SAHBANI,1
CANONICAL_ENTITY:SAIGON,4
CANONICAL_ENTITY:SALAH_BEN_YOUSSEF,3
CANONICAL_ENTITY:SALAZAR,4
CANONICAL_ENTITY:SALAZAR_REGIME,4
CANONICAL_ENTITY:SALVADORAN_ARMY,5
CANONICAL_ENTITY:SALVADORAN_JUNTA,10
CANONICAL_ENTITY:SAM_NEUA_PROVINCE,0
CANONICAL_ENTITY:SANDYS,8
CANONICAL_ENTITY:SANTA_FE_PROVINCE,6
CANONICAL_ENTITY:SANTA_MARIA,4
CANONICAL_ENTITY:SANTOS_COSTA,4
CANONICAL_ENTITY:SAN_SALVADOR,5
CANONICAL_ENTITY:SARATOV,2
CANONICAL_ENTITY:SARAVANE_PROVINCE,0
CANONICAL_ENTITY:SARPER,7
CANONICAL_ENTITY:SARRAJ,3
CANONICAL_ENTITY:SARY_SHAGAN_TEST_COMPLEX,0
CANONICAL_ENTITY:SAUDI_ARABIA,3
CANONICAL_ENTITY:SAVAK,2
CANONICAL_ENTITY:SAVANNAKHET,0
CANONICAL_ENTITY:SEATO,0
CANONICAL_ENTITY:SEKOU_TOUR,3
CANONICAL_ENTITY:SENO_BASE,0
CANONICAL_ENTITY:SENO_MILITARY_BASE,0
CANONICAL_ENTITY:SEOUL,3
CANONICAL_ENTITY:SERRANO,10
CANONICAL_ENTITY:SEVENTH_FLEET,1
CANONICAL_ENTITY:SEVEN_YEAR_PLAN,5
CANONICAL_ENTITY:SHAH,2
CANONICAL_ENTITY:SHANTUNG,10
CANONICAL_ENTITY:SHARIF_EMAMI,2
CANONICAL_ENTITY:SIDDIQ_AL_MAHDI,5
CANONICAL_ENTITY:SIKKIM,2
CANONICAL_ENTITY:SIR_CLAUDE_COREA,2
CANONICAL_ENTITY:SIR_RICHARD_TURNBULL,8
CANONICAL_ENTITY:SOBOLEV,2
CANONICAL_ENTITY:SOCIALIST_INSTIGATED_STRIKES,3
CANONICAL_ENTITY:SOCIALIST_PARTY,6
CANONICAL_ENTITY:SOCIAL_CHRISTIAN_PARTY,1
CANONICAL_ENTITY:SOCIAL_DEMOCRATIC_PARTY,6
CANONICAL_ENTITY:SOCIAL_DEMOCRATIC_PARTY_SPD,4
CANONICAL_ENTITY:SOFIA,1
CANONICAL_ENTITY:SOMALI_ARMY,1
CANONICAL_ENTITY:SOMALI_REPUBLIC,5
CANONICAL_ENTITY:SOP_SAISANA,0
CANONICAL_ENTITY:SOUTHERN_RHODESIA,1
CANONICAL_ENTITY:SOUTH_AFRICA,5
CANONICAL_ENTITY:SOUTH_AFRICAN_GOVERNMENT,4
CANONICAL_ENTITY:SOUTH_AFRICAN_LEGIONNAIRES,4
CANONICAL_ENTITY:SOUTH_CHINA_FLEET,2
CANONICAL_ENTITY:SOUTH_KOREA,3
CANONICAL_ENTITY:SOUTH_TIROL,3
CANONICAL_ENTITY:SOUTH_VIETNAM,0
CANONICAL_ENTITY:SOUVANNA_PHOUMA,0
CANONICAL_ENTITY:SOUVANNA_PHOUMA_CABINET,6
CANONICAL_ENTITY:SOUVANNA_PHOUMA_GOVERNMENT,0
CANONICAL_ENTITY:SOVIETS,2
CANONICAL_ENTITY:SOVIET_AMBASSADOR,1
CANONICAL_ENTITY:SOVIET_BLOC,2
CANONICAL_ENTITY:SOVIET_COMMUNIST_PARTY,0
CANONICAL_ENTITY:SOVIET_EMBASSY,3
CANONICAL_ENTITY:SOVIET_EMBASSY_IN_WASHINGTON,2
CANONICAL_ENTITY:SOVIET_GOVERNMENT,1
CANONICAL_ENTITY:SOVIET_IL_14S,0
CANONICAL_ENTITY:SOVIET_MI_4_HELICOPTERS,0
CANONICAL_ENTITY:SOVIET_PARTY_CENTRAL_COMMITTEE,2
CANONICAL_ENTITY:SOVIET_PRESIDIUM,2
CANONICAL_ENTITY:SOVIET_TRANSPORTS,1
CANONICAL_ENTITY:SOVIET_UNION,0
CANONICAL_ENTITY:SO_1_SUBCHASER,2
CANONICAL_ENTITY:SPAAK,4
CANONICAL_ENTITY:SPAIN,4
CANONICAL_ENTITY:SPANISH_SAHARA,4
CANONICAL_ENTITY:SPUTNIK_IX,1
CANONICAL_ENTITY:SPUTNIK_VII,2
CANONICAL_ENTITY:SPUTNIK_XI,2
CANONICAL_ENTITY:STALINGRAD,2
CANONICAL_ENTITY:STANLEYVILLE,1
CANONICAL_ENTITY:STRAUSS,7
CANONICAL_ENTITY:STROM,3
CANONICAL_ENTITY:SUBANDRIO,0
CANONICAL_ENTITY:SUBARNA_SHUMSHERE,6
CANONICAL_ENTITY:SUDAN,1
CANONICAL_ENTITY:SUDANESE_GOVERNMENT,2
CANONICAL_ENTITY:SUDANESE_MILITARY_GOVERNMENT,5
CANONICAL_ENTITY:SUDIBJO,0
CANONICAL_ENTITY:SUKARNO,0
CANONICAL_ENTITY:SUPREME_MILITARY_COUNCIL,5
CANONICAL_ENTITY:SWEDEN,0
CANONICAL_ENTITY:SWEDISH_UN_COMMANDER,3
CANONICAL_ENTITY:SWEDISH_UN_CONTINGENT,0
CANONICAL_ENTITY:SWEDISH_UN_UNIT,1
CANONICAL_ENTITY:SYNGMAN_RHEE,3
CANONICAL_ENTITY:SYRIA,3
CANONICAL_ENTITY:TADZHIKISTAN,2
CANONICAL_ENTITY:TAICHUNG,0
CANONICAL_ENTITY:TAIEB_SABHANI,4
CANONICAL_ENTITY:TAIPEI,0
CANONICAL_ENTITY:TAIWAN,0
CANONICAL_ENTITY:TAKEO_MIKI,4
CANONICAL_ENTITY:TANANARIVE,1
CANONICAL_ENTITY:TANGANYIKA,8
CANONICAL_ENTITY:TEHRAN,2
CANONICAL_ENTITY:TEL_AVIV_BRANCH_OF_HEBREW_UNIVERSITY,5
CANONICAL_ENTITY:TEMI_SEJKO,2
CANONICAL_ENTITY:THAILAND,0
CANONICAL_ENTITY:THA_THOM,0
CANONICAL_ENTITY:THEOTONIO_PEREIRA,4
CANONICAL_ENTITY:THEO_LEFEVRE,4
CANONICAL_ENTITY:THE_FEDERATION,8
CANONICAL_ENTITY:THE_PRESIDENT,6
CANONICAL_ENTITY:THE_VICE_PRESIDENT,6
CANONICAL_ENTITY:THIRD_ALL_AFRICAN_PEOPLES_CONFERENCE,3
CANONICAL_ENTITY:THOMAZ,4
CANONICAL_ENTITY:TIAO_SISOUMANG,0
CANONICAL_ENTITY:TIRANA,2
CANONICAL_ENTITY:TITO,2
CANONICAL_ENTITY:TOKYO,7
CANONICAL_ENTITY:TOUR,4
CANONICAL_ENTITY:TRANSKEI,5
CANONICAL_ENTITY:TREASURY_DEPARTMENT,6
